electra-0,electra-1,electra-2,xlnet-0,xlnet-1,xlnet-2,bert-0,bert-1,bert-2,target
-3.26219,-2.32062,5.818187,-2.27619,-2.64563,5.972639,-2.75959,-2.07322,5.934678,2
3.994901,-0.41509,-4.63469,2.233469,-0.04113,-2.66387,2.687755,-1.63075,-0.88455,0
3.54596,0.114111,-4.64085,3.962365,-0.02479,-4.36165,3.652555,-0.25546,-3.63105,0
-3.12216,-2.28446,5.64905,-2.22205,-2.02467,5.526565,-2.50183,-1.31062,4.983966,1
-3.93654,-1.45186,5.725091,-2.75577,-1.80325,5.881064,-2.93082,-1.14814,5.148902,2
-0.17974,-0.67911,0.874008,0.003654,-1.61465,2.003363,-1.49242,-0.61082,3.155313,2
-3.23,-2.22268,5.677113,-2.42154,-2.1585,5.815709,-3.15782,-0.65246,4.801271,2
3.421208,0.477928,-4.94014,1.897818,0.845477,-3.22568,2.488615,-0.41849,-2.08034,0
-2.47323,5.045638,-2.21833,-1.72451,4.207773,-3.62896,-1.82899,4.476552,-3.05005,1
-4.00205,-0.63762,4.965922,-3.21777,-0.14916,4.228101,-3.57758,0.382611,3.930937,2
-1.9344,3.402285,-1.09615,-2.24334,2.61198,-0.78695,-1.31474,1.122583,0.238109,1
3.737763,-0.796,-3.88922,4.229243,-0.91611,-3.22536,0.715751,-1.39176,0.934627,0
-2.53743,5.060598,-2.01763,-3.16789,3.692535,-1.00151,-2.26445,3.949034,-1.65768,1
4.143216,-0.90644,-4.26544,4.613151,-0.74498,-4.13953,4.116065,-1.21508,-2.97682,0
-2.61283,-1.77601,4.496508,-1.56122,-1.92441,4.747344,-1.11626,0.405572,1.005747,2
-3.02969,-2.31741,5.558425,-2.57306,-2.43714,6.252556,-3.11333,-1.34173,5.451226,2
2.883236,0.335686,-3.925,4.135451,-0.37225,-4.18626,3.662552,-0.74271,-2.97961,0
3.051158,1.155903,-5.0712,2.8806,1.031279,-4.80083,1.152576,2.727871,-3.90644,0
0.332657,3.885222,-4.42323,0.49701,2.499622,-4.10228,-0.24591,3.786915,-3.81954,1
-0.63939,1.602841,-0.89009,-1.68035,2.085037,-0.60336,-2.35446,2.64894,-0.18678,1
4.153294,-1.44071,-3.7478,4.532064,-1.21098,-3.22938,3.105479,-1.82371,-1.45834,0
-3.57735,4.031325,0.10845,-4.05612,3.421453,0.198024,-3.82939,2.547717,1.591319,1
1.133392,0.002826,-1.3746,0.138055,-0.48411,0.68006,1.192026,-0.51141,-0.56328,1
4.037368,-1.00369,-4.03056,3.322726,0.004801,-3.74352,3.596811,-0.66718,-3.1218,0
-3.49638,4.4461,-0.3639,-3.27661,2.872887,0.031489,-2.46099,3.02228,-0.43909,1
3.955943,-0.48237,-4.55241,4.284137,-0.23074,-4.41244,3.248687,0.111827,-3.56799,0
4.068025,-1.45988,-3.58604,3.609706,-1.33109,-2.01673,3.973086,-1.55463,-2.5924,0
2.791388,0.626513,-4.14415,1.519662,-0.26128,-1.61141,-1.23105,0.665194,1.001618,0
0.127168,3.262097,-3.3707,0.38409,1.298262,-2.6341,-0.98484,0.795937,0.451207,1
-2.14718,4.749814,-2.21301,-2.3845,4.035159,-2.23677,-0.64193,3.852624,-3.57637,1
2.938172,-1.52008,-2.07381,3.227516,-2.2242,-0.17749,2.09702,-1.04329,-0.95936,0
-3.89415,-1.36856,5.597714,-3.90514,0.065239,4.862529,-3.71157,-0.52098,5.019769,2
-3.23328,4.075627,-0.27696,-3.09258,1.550019,1.677231,-2.63538,3.078339,-0.37357,1
0.82128,-1.25637,0.212334,0.98606,-2.01155,1.896805,0.418384,-1.60269,1.375895,0
3.85363,-0.92175,-3.88889,4.000258,-0.97052,-3.34488,2.149433,-1.88526,-0.30334,0
-2.51847,4.944413,-2.02813,-2.7812,4.489698,-2.54701,-2.15472,4.119695,-2.07789,1
4.046207,-1.45462,-3.55523,4.04128,-1.55769,-2.76567,3.223275,-1.23887,-2.22312,0
3.459734,-0.9286,-3.35415,3.395336,-0.20591,-3.57383,2.504183,-0.09021,-2.49651,0
3.940179,-1.03644,-3.90014,4.41718,-0.93043,-3.62027,3.671868,-1.56887,-2.17417,0
-2.78463,0.94527,2.178424,-2.35064,1.494216,0.8702,-2.63214,-0.5877,4.236126,2
-2.95855,-2.14921,5.311585,-2.62197,-2.27985,6.190937,-3.08545,-1.3687,5.520426,2
-3.67997,4.696333,-0.51606,-4.06912,3.415963,0.320683,-3.14462,3.922007,-0.69214,1
-3.28733,-2.18982,5.736297,-2.28916,-2.33576,6.001486,-3.10777,-1.11598,5.317289,2
4.05055,-1.33328,-3.67907,4.446623,-0.37972,-4.10248,4.077511,-1.02143,-3.22571,0
-1.36782,4.549111,-2.91958,-0.90714,3.698003,-3.64776,-2.3524,3.445951,-0.93695,0
3.432072,0.511587,-4.82827,3.929495,-0.0054,-4.05038,1.52412,0.321374,-1.66326,0
-3.47469,-2.06327,5.801925,-3.29078,-1.52907,6.06401,-2.83537,-1.64362,5.582406,2
3.6522,-0.77992,-3.75654,3.600162,-0.08233,-3.62611,4.014615,-0.76873,-3.34118,0
-2.87051,-2.62781,5.700503,-2.05583,-2.83607,5.909788,-3.05161,-1.70206,5.704402,2
-3.18609,-1.40538,4.827581,-3.09771,-1.76649,6.279061,-3.11451,-1.20584,5.377496,2
4.182756,-1.37618,-3.88485,4.574437,-1.1831,-3.55986,3.773464,-1.72404,-2.21154,0
-3.69483,-0.80913,4.826582,-2.59395,-0.73465,4.577942,-3.47126,-0.46987,4.873302,2
-3.20317,-1.8674,5.297798,-1.65976,-1.44753,4.302248,-1.83865,-1.22561,3.888609,2
-2.35629,4.084661,-1.4166,-2.19799,3.353433,-1.90725,-2.56323,1.532042,1.423827,1
-0.66786,-2.36469,3.019552,0.112302,-1.3654,1.957352,0.153302,-1.63667,2.024545,2
-2.67917,-2.63336,5.442087,-1.66648,-2.41894,5.658192,-2.03314,-1.29119,4.249207,2
2.735111,1.471168,-4.89006,3.210878,-0.12632,-3.31007,-0.39367,2.740426,-2.47553,0
-1.75558,3.625629,-1.55493,-2.3349,3.046245,-1.14348,-1.79671,1.833666,0.267609,1
4.012993,-0.62114,-4.42727,3.5176,-0.38144,-3.3028,3.708123,-0.64472,-3.31619,0
-2.98839,-2.19738,5.341152,-2.74197,-2.27069,6.245732,-2.33516,-1.49786,4.896995,2
-2.89462,5.039364,-1.68924,-3.60273,4.295827,-1.27057,-2.6654,4.561362,-1.77404,1
-3.46517,-1.90222,5.643385,-3.24457,-1.22526,5.811544,-3.14074,-1.31038,5.439077,2
3.883292,-0.83207,-4.02019,4.574566,-0.69459,-3.99899,3.911816,-0.70745,-3.39075,0
1.693619,2.300028,-4.46958,0.453173,1.801887,-3.01715,1.329335,2.079851,-3.27867,0
3.056788,0.188634,-4.06918,-0.71712,3.584469,-4.10235,3.539248,-0.2953,-3.41374,0
-3.12927,-2.33707,5.669973,-2.31668,-2.41403,6.107456,-2.88894,-1.644,5.526369,2
3.140736,-0.34628,-3.60562,2.076309,-0.56262,-1.80952,1.418076,-0.06565,-1.27855,0
-0.86584,3.448543,-2.41524,-0.71309,1.301894,-0.87342,-2.67682,1.26203,1.975558,2
-2.98544,-2.40588,5.562883,-1.89274,-2.76223,5.879188,-1.90034,-1.39247,4.221623,2
-0.74397,4.175193,-3.40025,-2.47333,3.679383,-2.02963,-1.76433,3.595214,-2.0399,1
3.777878,-0.34273,-4.45915,3.997088,-0.20602,-4.00269,3.754672,-0.9929,-2.8315,0
-1.1305,4.021801,-2.64993,-0.51541,2.738006,-2.97493,-2.57439,2.006141,0.951384,1
4.036336,-1.04863,-3.97186,4.184694,-0.73301,-3.38879,3.663597,-0.74183,-3.12532,0
4.112066,-0.95337,-4.22724,3.822204,0.107533,-4.21449,3.221101,0.216086,-3.55722,0
3.798788,-0.40243,-4.37895,4.496105,-0.3594,-4.32962,3.853397,-0.53326,-3.47374,0
1.242199,2.806633,-4.38239,1.42133,1.524871,-4.07573,-0.58309,1.47335,-0.92956,1
0.341432,1.798564,-2.18612,-0.39588,2.014519,-2.18823,-0.51205,2.683995,-2.49565,1
4.090377,-1.15663,-3.90639,4.636976,-1.14184,-3.68785,3.937859,-1.23374,-2.87484,0
-3.29234,-2.04665,5.627603,-2.59892,-1.60302,5.650975,-2.68523,-0.26945,3.753761,2
-2.50309,5.140961,-2.27509,-3.27119,4.713671,-2.24191,-2.24967,4.706766,-2.33414,1
-3.42803,4.646471,-0.6594,-3.75939,4.137546,-0.63788,-2.60922,4.264175,-1.57358,1
-2.6193,5.073016,-2.01561,-3.11585,4.611972,-2.32154,-2.84144,3.953846,-0.91053,1
-0.79657,-0.30081,1.214348,2.054286,-1.41941,0.161428,-0.75775,0.124212,1.003048,2
-3.5885,-1.88717,5.750086,-2.58016,-2.47202,6.177186,-3.56874,-1.0458,5.594255,2
-1.23439,4.685429,-3.31748,-0.71433,3.258767,-3.5444,0.106454,2.209051,-2.38202,1
-2.86726,-1.97048,5.001845,-2.59414,-1.05023,4.850163,-2.63697,-0.89267,4.567606,2
1.133537,2.631031,-4.04996,3.399752,0.426261,-4.21218,1.866891,1.122451,-2.94182,1
-1.91579,4.275992,-2.03314,-2.21871,3.503496,-2.09944,-1.09338,2.800171,-1.86494,1
-3.56733,-2.12782,5.965929,-2.7253,-2.22349,6.214529,-3.23417,-1.45897,5.707431,2
3.997932,-1.03517,-3.93815,3.381941,-0.71898,-2.58671,3.707206,-1.17201,-2.68498,0
-3.38501,-0.92379,4.643546,-2.74198,-0.73143,4.603893,-0.77851,-1.09249,2.756373,2
3.590059,-0.91804,-3.55517,4.376587,-0.50223,-4.12924,3.381475,-0.24098,-3.30181,0
3.603444,-0.52433,-4.03539,2.245358,-0.88352,-1.09196,2.554142,-0.5905,-1.98005,0
3.862753,-1.09219,-3.76126,4.045185,-1.19844,-2.67234,3.818152,-0.92614,-3.10706,0
3.14075,-0.47262,-3.44457,4.151028,-0.56108,-3.85564,2.816035,-0.2879,-2.65584,0
-3.00359,-2.30991,5.530924,-2.91367,-1.97083,6.159915,-2.94005,-0.4402,4.364011,2
-3.11282,5.073126,-1.41041,-4.0087,4.452927,-0.91138,-2.53248,3.493879,-0.92393,1
-0.97347,4.195062,-3.01153,-1.45873,3.649737,-3.13281,-0.01048,3.342448,-3.57914,1
-2.0789,-1.19899,3.436088,-1.42025,-1.31298,3.8746,-1.13866,-1.32411,3.21379,2
-3.31305,-2.38518,5.913503,-2.47715,-2.65679,6.012302,-3.00074,-1.83249,5.964052,2
-2.87379,-2.62322,5.667676,-2.14325,-2.73849,5.991166,-2.78837,-2.03536,5.916284,2
-3.21063,-1.28122,4.75075,-3.11497,-0.87353,5.326148,-2.87193,0.186831,3.407154,2
-2.56798,5.131488,-2.10368,-2.60856,4.300202,-2.46026,-2.46752,4.497296,-1.93929,1
-1.53809,5.02517,-3.34669,-2.41628,4.948942,-3.13665,-2.17223,4.856111,-2.78626,1
0.410493,1.69869,-2.14782,-0.9181,1.366458,-0.84243,-2.15246,0.811119,2.029447,1
-4.14995,1.426919,3.287297,-3.2344,-0.99694,5.455916,-3.54673,-0.93256,5.436931,1
-1.86762,4.150492,-1.86214,-1.67501,3.072733,-2.31943,-2.23055,3.658379,-1.36375,1
-2.99094,-0.66127,3.951946,-2.1409,-0.88759,3.990971,-2.52853,-0.71201,4.334855,2
3.896633,-0.77593,-4.09612,3.914398,-0.76852,-3.3221,2.255665,-0.66466,-1.49918,0
2.395338,0.967373,-3.95334,2.263427,0.523058,-3.20195,0.792926,0.562613,-1.3324,1
-3.17953,-2.18671,5.59441,-2.93921,-1.62827,5.954899,-2.92792,-1.3034,5.31867,2
-3.19271,-1.52353,5.010013,-2.67297,-1.63073,5.671449,-2.129,-1.56801,4.605534,2
-1.78794,4.633283,-2.53768,-2.27333,4.113139,-2.60616,-2.57189,4.136738,-1.61314,1
3.938805,-1.15385,-3.7838,4.599587,-1.53373,-2.98199,3.554367,-1.53015,-2.18382,0
-3.30812,-1.67929,5.219548,-2.84849,0.116033,3.249434,-2.97009,-1.73866,5.747767,2
-2.78816,-1.12935,4.155589,-0.83303,-0.66795,2.020346,-0.98758,-1.24094,2.97434,0
1.44402,2.232639,-4.10007,3.105517,-0.2444,-3.2394,-1.14215,3.195422,-2.46638,1
-4.57837,0.826413,4.288215,-3.83186,-0.44717,5.505147,-3.81127,0.427842,4.0874,1
-0.16596,2.259646,-2.05045,-1.54788,1.010259,0.420071,0.24071,1.828381,-1.97583,1
3.379353,0.012778,-4.36943,2.704661,0.78665,-4.23192,0.201583,1.878864,-2.05265,0
-3.77238,-1.41833,5.536879,-2.89069,-2.13796,6.197035,-3.02626,-1.48198,5.556724,2
-1.49293,3.160759,-1.41486,-2.93421,3.689133,-1.24343,-0.99946,2.173252,-1.40879,1
2.248264,0.03895,-2.83725,-2.2383,1.326166,0.712008,-2.95407,2.843573,0.321973,1
4.079115,-1.33455,-3.72992,3.166312,-1.61531,-0.69697,3.6892,-1.83676,-2.01191,0
-3.33627,-2.36683,5.943367,-2.5012,-2.55144,6.151723,-3.08353,-1.29979,5.455818,2
-3.37382,-2.24713,5.841597,-2.68239,-2.43004,6.099389,-3.5392,-0.70539,5.333106,2
-1.19249,4.619038,-3.31406,-2.72146,3.485959,-1.64072,-0.2233,3.032907,-2.94596,1
-1.93927,3.893355,-1.4939,0.05618,1.222412,-1.97657,-2.15823,1.314282,1.174527,1
-2.59384,-1.96382,4.70256,-2.62476,-1.49549,5.507675,-2.80002,-1.62227,5.557346,2
0.651906,-0.18022,-0.62384,1.738397,-2.07304,1.40385,-1.2217,0.701741,0.799238,0
-3.1831,-1.13238,4.599159,-3.04905,-0.65584,4.791625,-1.95088,-0.78931,3.5258,2
-2.43646,3.939744,-1.07661,-1.29866,2.043168,-1.18125,-0.84887,2.93501,-2.33901,1
-3.84037,-1.45842,5.5723,-3.2261,-1.45376,6.016329,-3.08715,0.011153,4.033133,2
3.879364,-0.50305,-4.38739,2.478059,0.135783,-2.98716,3.652433,-0.57831,-3.27723,0
-2.98887,-1.92744,5.126391,-2.45244,-1.46571,5.372385,-2.75088,-1.13951,4.9325,2
-2.00758,5.014701,-2.63793,-1.57766,3.879827,-3.44768,-0.99383,3.291417,-2.60912,1
2.840189,0.438801,-3.97824,1.763823,1.165397,-3.46045,2.505885,0.422418,-3.01054,1
1.917681,-0.7371,-1.68865,2.858681,-0.86196,-1.74566,2.682545,-1.12858,-1.48438,0
-1.12869,3.701878,-2.35408,-2.57854,3.68107,-1.62713,-0.99381,3.658468,-3.04108,1
4.059398,-0.90998,-4.18224,4.274811,-0.86241,-3.49271,3.890913,-1.65592,-2.46525,0
3.914917,-0.53719,-4.37339,3.456653,-0.30491,-3.3606,3.546423,-0.37114,-3.37054,0
1.352215,-0.07274,-1.61017,-1.20997,2.606453,-1.94082,0.896526,0.564646,-1.26801,2
-2.91197,-2.51072,5.552564,-1.96438,-2.71162,5.955008,-2.74815,-1.90641,5.737869,2
2.347394,-0.83788,-2.07173,3.843832,-1.06715,-2.54025,2.184908,-0.72557,-1.40903,0
-0.8152,3.628258,-2.62367,-2.19634,3.403518,-2.04644,-1.8379,3.720625,-2.15312,1
-4.43659,2.311685,2.726855,-3.48884,2.34982,1.083106,-2.96864,0.750684,2.876678,1
3.714949,-1.0449,-3.59423,2.862124,-0.79194,-1.88767,3.060262,-0.20698,-2.94884,0
-2.9953,-2.56455,5.729371,-1.84357,-2.91416,5.945888,-2.76621,-2.10365,5.914219,2
3.927315,-0.73438,-4.15222,4.205554,-0.68009,-3.46844,3.756023,-0.67236,-3.26409,0
3.642521,-0.71542,-3.81946,3.131075,-0.98752,-1.98601,3.29823,-0.91281,-2.58515,0
-2.38725,4.91149,-2.15829,-3.00477,4.623686,-2.27883,-2.39925,3.99311,-1.62493,1
-3.79003,0.405352,3.734045,-4.2305,1.950137,2.537471,-3.07701,2.644605,0.843601,1
-3.62726,4.733277,-0.52761,-4.06661,4.471313,-1.00207,-3.76332,3.733578,0.343272,1
-3.44689,-1.29927,4.994879,-2.91176,-0.95259,5.096727,-2.38383,0.213198,2.853237,2
-0.33521,-1.88408,2.121043,0.567035,-1.64774,1.887403,0.042669,-1.77054,2.414886,2
4.019365,-1.05099,-3.97219,4.477598,-0.60659,-3.84097,3.941312,-0.98081,-3.09614,0
-1.22606,4.531457,-3.11741,-2.22284,4.043037,-2.84265,-1.04098,3.731111,-3.07289,1
-3.137,-2.50952,5.85483,-2.1758,-2.82356,6.007888,-2.91537,-1.81105,5.843738,2
1.264075,2.230664,-3.72814,1.031955,0.924118,-2.12981,0.163275,2.183962,-2.4498,1
0.096096,3.726973,-4.06111,3.232885,0.289981,-4.01732,-1.89203,4.311275,-2.55552,1
3.720994,-0.78578,-3.84853,3.717787,-0.56393,-3.26914,3.880898,-1.00566,-3.0018,0
-3.26995,-1.77232,5.363586,-2.36585,-2.0724,5.809982,-2.32721,-1.31505,4.688231,2
3.17211,0.395715,-4.44029,3.982834,-0.2372,-4.14797,-1.02277,3.78706,-3.22732,0
-1.06377,4.72719,-3.61615,-1.88156,4.155754,-3.3048,-2.02948,4.933614,-2.99713,1
-4.77128,0.42517,4.757103,-4.0912,0.429322,4.65721,-3.95021,1.716217,2.757559,2
3.632102,-1.52969,-2.90786,2.934374,-1.94887,-0.33883,2.657341,-1.25871,-1.29181,0
3.382508,-0.29939,-3.90379,1.667192,-0.37792,-1.249,-1.49426,-1.05214,3.48811,0
-2.19255,-1.24223,3.637528,2.58796,-0.61718,-2.14662,-0.64805,1.821796,-1.22453,0
3.43237,0.796021,-5.25164,3.774492,0.516051,-4.68406,3.132208,0.768528,-4.18694,1
-2.98893,-1.90659,5.09451,-2.96065,-1.49808,5.900968,-2.83159,-1.8401,5.768205,2
-3.47775,-2.07824,5.808866,-2.98122,-1.06793,5.438867,-2.84262,-1.47772,5.417306,2
-1.67978,3.797061,-1.77255,-3.07469,4.574623,-2.11491,-2.24846,3.737038,-1.57606,1
-1.63232,4.299948,-2.38451,-1.35422,3.927368,-3.34484,-1.66234,4.626953,-3.16153,1
-3.34652,-1.19066,4.86367,-3.05805,1.256934,2.01085,-2.22897,0.687878,2.218571,2
-3.33452,-1.69802,5.336125,-2.9893,-1.55544,5.911529,-2.67123,-1.41087,5.123259,2
3.7302,-0.89194,-3.78764,3.70815,-0.66741,-3.01104,3.057972,-0.26557,-2.80186,0
4.005924,-0.64843,-4.38002,4.607626,-0.82756,-4.04805,3.909283,-0.93563,-3.13094,0
-3.74342,1.019157,3.113156,-2.50927,-0.36153,3.556062,1.971273,-0.63367,-1.39451,2
3.034988,-1.26364,-2.44891,2.882314,-0.91662,-2.03962,3.274645,-1.68739,-1.82274,0
-1.42621,-0.8093,2.341081,-2.13984,-1.24912,4.626596,-1.13595,-0.83761,2.990414,2
-1.85564,0.894366,1.317645,-3.96171,2.981893,0.7351,-2.84257,2.098947,1.080578,1
-1.55302,4.971266,-3.1634,-1.97061,4.587888,-3.70011,-1.12606,4.009069,-3.38543,1
3.792601,-1.16496,-3.56272,4.068819,-0.90827,-3.10717,3.276434,-0.78948,-2.69422,0
-0.88702,4.022005,-2.91088,-0.1103,3.027743,-3.88157,-0.90771,3.383568,-2.71782,1
-3.74836,4.137855,0.132954,-3.90704,2.799657,1.303476,-3.51583,2.797428,1.103825,1
3.305429,0.413476,-4.58303,2.067275,1.174268,-3.89823,2.544621,0.538594,-3.09965,0
-3.11795,0.216745,3.250965,-3.36536,1.334964,2.259232,-2.13913,0.587748,2.126058,1
-3.46649,-1.21225,5.015508,-2.92595,-1.28147,5.487467,-2.93936,-0.86902,4.856941,2
-2.62738,5.02889,-1.98142,-3.04193,4.628857,-2.53158,-1.97939,4.598333,-2.8109,1
-3.06881,-1.11603,4.41874,1.507741,-0.73374,-0.47872,-0.0422,-1.00613,1.233567,2
-2.83646,4.840281,-1.53083,-2.66229,4.573844,-2.84225,-2.46456,3.590857,-1.15399,1
-1.76744,4.289807,-2.16697,-2.73674,4.398989,-2.51391,-2.34153,3.673386,-1.27389,1
-2.48225,4.940236,-2.0204,-3.25769,4.504712,-2.08099,-2.25697,4.799523,-2.42618,1
-1.65453,4.570605,-2.60761,-1.20215,2.759271,-2.1845,-0.26433,1.752852,-1.57581,1
-3.08619,3.933749,-0.34691,-3.33444,4.030209,-1.64266,-3.7418,2.668042,1.370173,1
0.779911,-1.5853,0.597702,3.226775,-1.46294,-1.52913,3.639902,-1.43442,-2.25286,0
-4.4078,-0.18675,5.00005,-4.17469,-0.15633,5.281263,-3.55742,-0.81137,5.392994,2
-3.02785,-2.53478,5.80964,-2.19824,-2.68996,5.809515,-2.8514,-1.88371,5.882676,2
-4.53612,0.69825,4.309001,-3.57966,1.346032,2.661048,-3.22706,-0.74025,5.010678,1
-3.82664,4.391479,0.033499,-2.19778,2.2931,-0.5148,-2.44646,0.659812,2.433827,1
1.390758,2.365902,-4.08926,-2.79147,2.468733,0.093403,-3.02427,1.1087,2.534329,1
3.98604,-0.43943,-4.61324,4.194683,-0.4042,-4.22237,3.236292,-0.32349,-3.16506,0
-3.41203,-1.98345,5.633139,-3.30885,-1.59403,6.216463,-2.98668,-1.6906,5.736858,2
4.036068,-0.80088,-4.29585,4.541627,-1.10665,-3.53486,3.504098,-1.07864,-2.61921,0
-1.01532,4.431101,-3.22345,-2.2511,3.911553,-2.37022,-1.62365,4.637791,-3.0687,1
4.085834,-1.19389,-3.87337,4.49663,-0.84308,-3.86408,3.921004,-0.9415,-3.14925,0
-4.1898,0.347363,4.277719,-2.89933,0.192752,3.525835,-3.3573,-0.31248,4.607574,2
-3.28447,-2.36656,5.854913,-3.00541,-0.83341,5.036718,-2.15742,-0.16891,3.209183,2
3.688757,-0.49739,-4.12816,4.343563,-1.25312,-3.22502,3.481533,-1.58983,-2.00931,0
-3.46181,-1.76566,5.483617,-3.68858,-0.45574,5.196705,-3.22524,-0.97256,5.280976,2
3.850561,-0.96472,-3.77955,3.954856,-0.34201,-3.65855,2.796419,-1.10278,-1.79499,0
-4.17493,2.021715,2.719085,-2.23811,0.340518,2.363496,-2.89498,-0.1895,3.97573,2
-2.68485,-2.56581,5.389823,-1.86869,-2.45031,5.636694,-2.03679,-1.5873,4.567067,2
-0.62426,3.780019,-3.06465,1.636557,1.291444,-3.74615,-1.21331,3.517798,-2.5724,1
3.587925,-0.89294,-3.56178,3.879677,-0.8047,-2.98848,3.417059,-0.87434,-2.73543,0
-4.47395,0.921879,4.011658,-3.31571,-1.64445,6.318909,-3.87547,-0.14348,4.800545,2
3.721143,-0.14606,-4.49339,4.044509,-0.94893,-3.1353,3.929549,-1.27537,-2.80884,0
3.677192,-0.29854,-4.30777,1.793991,1.577002,-4.38768,1.039008,2.22611,-3.28434,0
-2.39193,4.49225,-1.72475,-2.36242,3.050031,-1.06564,-2.93839,3.59925,-0.63025,2
4.076084,-0.96786,-4.08701,4.502156,-0.65084,-4.0362,3.985092,-0.78631,-3.32709,0
-3.74185,0.605235,3.592181,-3.79415,0.142265,4.475071,-3.66312,-0.05266,4.432907,2
-3.17676,-1.97751,5.437242,-3.35658,-1.1733,5.765412,-2.89097,-0.22245,4.005514,2
4.032733,-0.68374,-4.34518,3.925766,-0.41448,-4.05191,3.729434,-1.32244,-2.50237,0
-0.60746,3.124263,-2.38975,-2.06141,2.211174,-0.53662,0.214841,1.220889,-1.39336,1
-3.29537,-2.13201,5.647222,-2.36763,-2.51153,6.169255,-2.81271,-1.86231,5.724922,2
-3.71809,-0.49182,4.5929,-3.25033,-1.1968,5.698669,-3.05279,-1.20757,5.288053,2
-1.64845,-1.59735,3.33361,-2.18876,-0.88259,3.718186,-0.42967,-0.33548,0.878539,2
-0.57627,3.90269,-3.30069,-1.11454,2.915641,-2.60161,-0.80918,2.505342,-1.74151,1
3.333623,0.077589,-4.35029,3.924407,-0.3816,-3.71492,1.503064,1.139677,-2.63809,1
-3.55328,0.241745,3.703728,-0.90468,-0.79876,2.362114,-1.23586,1.422286,-0.35855,2
-1.94678,5.13478,-2.94454,-3.07009,5.064694,-2.90401,-2.62976,4.789407,-2.13223,1
-0.23521,4.101988,-3.90681,-0.67937,2.913095,-2.98007,-0.02577,3.188132,-3.40417,0
-3.16591,-2.07271,5.41571,-0.76964,-1.50925,3.261926,-1.97471,-1.33225,4.199729,2
-3.21358,-1.54896,4.976906,-2.99211,-1.64261,6.086069,-3.09719,-1.2108,5.348784,2
-2.58626,4.850787,-1.84201,-3.17567,3.734151,-1.15037,-2.5169,3.751385,-1.16257,1
-0.37276,3.445911,-2.99023,-2.20753,3.757646,-2.3754,-1.70429,3.758187,-2.27055,1
-2.51758,4.768963,-1.862,-3.4906,4.268305,-1.58543,-1.92833,4.639424,-3.05206,1
4.033691,-1.13555,-3.89432,3.806902,-1.47687,-2.07623,3.732896,-2.14246,-1.91699,0
-3.32375,-2.26191,5.806577,-2.3552,-2.48496,6.163338,-2.65726,-1.84882,5.653049,2
-2.004,5.082894,-2.82756,-2.86401,5.119373,-2.94969,-2.37444,4.726047,-2.27771,0
-3.04749,-1.62681,4.923681,-2.60753,-1.44709,5.378795,-2.28059,-0.63482,4.03629,2
-1.86961,-1.64055,3.684375,-1.30663,-0.59167,2.401052,-0.57104,0.365468,0.236314,2
4.066287,-0.85504,-4.25732,4.180316,-0.20426,-4.15062,3.945538,-0.6611,-3.50065,0
3.858286,-0.82092,-4.01844,3.312259,-0.73069,-2.55355,3.60821,-0.5199,-3.2372,0
-3.54457,-1.17286,5.024652,-3.06954,-1.52739,5.722823,-3.57228,-0.72928,5.330699,2
-2.97933,5.154377,-1.68418,-3.81625,4.487245,-1.37601,-2.93454,4.493748,-1.46937,1
-1.31674,4.393872,-2.86338,-2.65752,4.62341,-2.98617,0.51466,2.930167,-3.52024,1
-1.22708,4.610088,-3.16342,-2.59937,4.160546,-2.60908,-1.53537,3.051926,-1.78376,1
-2.21506,5.11002,-2.59516,-3.13259,5.006252,-2.54153,-2.18614,4.580475,-2.53921,1
-3.30859,-2.1962,5.751293,-2.67761,-2.24431,6.168813,-3.23317,-0.88393,5.172248,2
-2.60289,4.805688,-1.7781,-3.32176,4.680732,-2.29492,-2.86488,3.670365,-0.78484,1
-2.76439,4.131446,-0.86483,-3.2324,4.0416,-1.63156,-2.62301,3.564581,-0.72698,1
3.493092,-0.10179,-4.34035,0.91504,1.80801,-3.55209,0.592285,2.441377,-3.0298,0
3.941933,-1.31988,-3.57953,4.26729,-0.78572,-3.55584,3.511837,-1.42276,-2.24761,0
3.607826,-0.65008,-3.8544,3.40075,0.125941,-4.07037,3.472708,-0.31562,-3.38852,0
-2.69024,5.182512,-2.01387,-3.53214,4.663529,-1.76958,-2.91709,4.325746,-1.26318,1
-4.61373,0.046558,5.125509,-3.57985,-1.53262,6.247893,-3.01615,-1.49176,5.613626,2
-0.07406,3.272836,-3.2623,1.764951,1.111266,-3.52868,-1.89021,-0.96647,3.762372,1
-3.52294,-1.59068,5.408772,-3.57364,0.119273,4.334065,-3.3828,0.452581,3.713614,2
-2.97429,-2.09783,5.25611,-2.64689,-2.10973,6.050084,-2.8786,-1.61378,5.594283,2
-3.06818,4.837777,-1.32738,-3.74938,4.733977,-1.4759,-2.96154,4.034781,-0.98354,1
3.852419,-0.27088,-4.63974,2.846708,0.552433,-3.82283,1.621117,1.81403,-3.53155,0
3.390769,-0.18284,-4.04985,2.930954,0.060842,-3.14839,3.062341,-0.83692,-2.30747,0
-2.00234,-0.41749,2.595738,0.252554,-0.24333,0.101514,-0.46398,-0.18311,1.161743,1
-2.26777,5.25841,-2.62115,-3.1486,4.854665,-2.61389,-2.18812,5.137862,-3.03584,1
0.421616,0.647755,-1.21192,-1.88119,1.662756,-0.0977,-0.73239,2.100275,-1.50788,0
